Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
29,Male,USA,Simulation,14.288612036618574,0,Medium,10,80,91,48,Medium
24,Male,USA,Strategy,20.215989747228285,0,Easy,7,139,45,14,Medium
45,Male,USA,Sports,9.00082428391103,0,Medium,11,179,74,39,High
37,Female,USA,Simulation,0.4075682114849481,0,Medium,18,71,7,41,High
42,Male,USA,Strategy,3.949500125920715,0,Easy,6,16,75,30,Medium
15,Male,Asia,RPG,20.66754899915677,0,Easy,11,154,60,6,High
47,Male,Asia,Sports,16.499476486422957,0,Easy,15,152,36,5,High
45,Male,USA,Sports,6.832822429819313,0,Medium,10,92,92,44,Medium
32,Male,Europe,Simulation,13.689554974000297,0,Easy,15,15,74,8,Low
31,Female,USA,Action,12.70088239000733,1,Medium,0,174,18,4,Low
19,Female,USA,Strategy,4.185862743718998,1,Hard,5,91,65,5,Medium
26,Male,USA,Action,5.86872852881526,1,Easy,12,113,36,2,Medium
29,Female,USA,Strategy,5.525961380570566,0,Medium,5,144,11,10,Medium
36,Female,USA,Simulation,1.372250160143425,0,Hard,13,139,30,36,High
42,Male,Asia,Action,16.956121167901028,0,Medium,16,18,36,10,Low
41,Male,Asia,RPG,13.495385049879417,0,Hard,7,91,77,16,Medium
26,Male,USA,Strategy,7.77422676931055,0,Easy,12,107,8,36,Medium
26,Male,Asia,Sports,15.02095395388211,0,Hard,18,80,35,46,High
48,Female,USA,Simulation,4.156975498521641,0,Medium,17,66,25,34,Medium
35,Male,USA,Sports,4.508799470508436,1,Easy,14,65,74,43,Medium
25,Female,Europe,Strategy,14.11992158485651,0,Hard,4,107,35,19,Medium
28,Male,USA,Simulation,11.426307397883722,0,Hard,18,18,83,25,Medium
27,Male,Europe,Strategy,19.215945156788937,0,Medium,12,19,95,39,Medium
29,Female,Asia,Sports,6.056549962794893,0,Easy,12,78,90,48,Medium
18,Female,USA,Sports,8.873367964717758,0,Medium,14,132,36,48,High
31,Male,USA,RPG,4.62763493306532,0,Medium,2,122,88,43,Medium
47,Male,USA,Action,12.787725053642168,0,Medium,12,76,77,48,Medium
15,Female,Other,Action,18.20294371241332,0,Easy,8,41,32,4,Low
30,Female,Other,RPG,15.118645364378269,0,Medium,15,143,62,46,High
39,Male,Other,Action,17.185397768995646,0,Easy,2,128,53,10,Low
21,Male,USA,Strategy,0.2309915613732585,0,Easy,9,68,35,40,Medium
37,Female,Asia,Strategy,12.467251546862308,0,Easy,17,129,56,44,High
15,Female,USA,Strategy,21.831227872084504,0,Easy,3,67,47,40,Low
47,Female,USA,Sports,1.873683670034577,0,Hard,4,156,95,4,Medium
30,Male,USA,Strategy,18.570537240187196,0,Easy,5,170,51,43,Medium
33,Male,Asia,Simulation,7.669652925078922,0,Easy,17,107,31,13,High
44,Male,USA,RPG,13.716381589752686,0,Easy,17,84,58,48,High
30,Male,USA,Strategy,8.484250073044441,0,Easy,17,51,33,14,Medium
21,Male,USA,RPG,14.56443701419126,1,Easy,6,168,3,17,Medium
38,Male,USA,Simulation,2.3890919620238327,0,Medium,7,175,90,20,Medium
48,Male,Europe,RPG,0.6858135389611553,0,Easy,19,84,19,14,High
15,Female,Asia,RPG,15.978158856725056,0,Easy,19,130,63,40,High
40,Female,Europe,RPG,8.814253463294275,0,Medium,2,111,9,46,Low
39,Male,Asia,Action,20.764707239801872,1,Easy,5,64,20,32,Medium
45,Female,Asia,Sports,9.609896083362418,0,Medium,13,70,72,21,Medium
36,Male,USA,RPG,16.561114944336932,0,Easy,18,85,86,39,High
27,Female,USA,RPG,3.759565065377503,0,Easy,12,62,9,8,Medium
23,Male,USA,Strategy,12.916498367338235,1,Easy,6,58,5,5,Medium
49,Female,Other,Strategy,1.0809665725855335,0,Hard,2,41,81,13,Low
43,Female,Europe,Action,10.947770537393112,1,Hard,16,162,58,23,High
18,Male,USA,Strategy,10.418217162383836,0,Medium,2,158,15,17,Low
41,Female,Europe,Strategy,23.524091312912574,1,Medium,0,132,19,47,Low
16,Female,USA,Sports,16.858212444854672,0,Easy,5,132,45,1,Medium
40,Female,Asia,RPG,9.954223194333094,0,Easy,5,20,36,45,Low
37,Male,Asia,Simulation,17.036866232461886,0,Easy,18,148,1,4,High
35,Female,Europe,Sports,18.63822347408353,0,Easy,9,179,12,16,High
18,Female,USA,RPG,3.5533928810959035,0,Easy,7,93,99,14,Medium
43,Male,Europe,Sports,3.8443078901065455,0,Medium,0,108,74,15,Low
47,Female,Europe,Simulation,17.51836132812624,0,Hard,9,107,97,4,Medium
35,Male,Europe,Strategy,10.643437908289682,0,Medium,16,84,58,28,High
39,Male,USA,Sports,11.69909636869214,0,Hard,12,89,33,15,High
19,Female,USA,Simulation,7.057955984485418,0,Easy,18,175,27,28,High
18,Female,Other,RPG,22.34144750125108,1,Easy,18,111,32,3,Low
33,Female,Europe,Simulation,3.622817390827184,0,Medium,17,143,16,14,Low
23,Female,USA,Strategy,9.866323746671704,0,Medium,13,88,10,46,Medium
24,Male,Europe,Sports,22.79884163886305,0,Medium,8,82,50,1,Medium
23,Male,Europe,Simulation,18.98876954252881,0,Medium,17,82,44,20,High
42,Male,USA,Sports,13.573413835664336,0,Easy,7,54,76,14,Medium
33,Male,Europe,Sports,20.728012900368533,0,Hard,5,152,50,30,Low
23,Female,USA,Sports,4.921215263908096,0,Easy,5,128,10,21,High
26,Female,Europe,Simulation,21.69608573886738,0,Hard,7,65,96,2,Medium
47,Male,Europe,Strategy,10.687097853792151,0,Medium,16,112,41,7,High
16,Male,Asia,Simulation,10.317688598711795,0,Easy,13,70,25,4,Medium
17,Male,Asia,Action,1.1797531814569808,1,Medium,10,92,19,14,Medium
46,Male,Asia,Strategy,14.18688049484398,0,Easy,19,38,94,4,Medium
41,Male,USA,RPG,5.642495160591214,1,Hard,15,113,4,45,High
39,Male,Asia,RPG,14.497739333135016,0,Easy,4,83,75,47,Medium
28,Male,Asia,Sports,15.998374308135634,0,Easy,18,71,53,13,Medium
16,Female,Europe,Simulation,19.6386809820219,0,Easy,13,59,51,39,Medium
37,Male,Europe,RPG,7.891953527358827,0,Easy,19,73,75,23,High
32,Male,Other,Strategy,14.442905774249322,1,Easy,11,112,65,6,Medium
20,Male,Europe,Action,15.930439262574009,0,Easy,10,152,63,38,High
16,Female,Other,Sports,18.125583717767327,0,Medium,14,167,87,30,High
38,Male,USA,Sports,11.843857057999733,0,Easy,6,155,37,21,Medium
15,Female,USA,Strategy,23.223240105779315,0,Hard,14,149,57,46,Low
45,Male,Asia,Action,7.375983578624599,0,Hard,19,165,38,21,High
42,Male,Asia,RPG,6.566794339859006,0,Hard,15,17,19,43,Low
17,Female,Asia,Simulation,6.878276221146566,0,Hard,17,176,89,34,High
15,Male,USA,Strategy,22.40362693620265,0,Hard,15,12,50,39,Low
15,Female,USA,RPG,23.31830007928809,0,Medium,16,129,84,31,High
32,Male,Asia,RPG,3.181756253583428,0,Hard,1,45,65,0,Low
46,Male,USA,Sports,15.077136985848604,1,Hard,11,170,5,35,High
24,Female,Other,Simulation,11.901137395054963,0,Easy,2,142,15,7,Low
29,Female,Europe,Simulation,2.276472303199057,1,Hard,11,33,15,35,High
21,Female,Other,Sports,14.183973042359847,0,Medium,10,73,82,9,Medium
35,Male,USA,Action,5.77908879235628,0,Easy,12,83,30,25,Medium
38,Female,Europe,Sports,0.094283366059388,0,Medium,7,56,31,5,Medium
34,Male,Other,Action,21.32707911854034,0,Medium,13,58,83,27,Medium
23,Female,Europe,Sports,18.24855459334489,1,Medium,1,128,51,6,Low
43,Female,Europe,Action,6.85056162865175,0,Hard,8,51,14,34,Medium
20,Male,Europe,Strategy,11.082843018873112,0,Medium,12,97,80,23,Medium
44,Male,USA,Simulation,7.445711261850104,0,Medium,12,111,47,18,High
28,Female,Europe,Simulation,10.615576636391838,1,Easy,0,29,35,9,Low
46,Female,Other,Action,11.61599585691766,0,Medium,11,104,64,45,Medium
44,Female,Europe,Action,5.154344586633792,0,Medium,15,31,70,26,Medium
23,Male,Europe,Action,15.691923683111275,1,Easy,6,171,69,8,Medium
48,Male,Other,RPG,7.723488039120419,0,Easy,10,93,39,14,Medium
18,Male,Asia,Action,7.225404599478968,0,Medium,7,178,51,5,Medium
45,Male,Asia,Strategy,21.218790180548005,0,Hard,17,57,65,17,Medium
18,Male,Asia,Simulation,13.55401505501385,1,Medium,18,73,51,47,High
37,Male,Asia,Strategy,5.549896039151496,0,Medium,7,95,59,14,Medium
30,Female,Asia,Action,14.010339382135571,0,Medium,17,54,5,3,Medium
41,Female,USA,Sports,23.539754205092542,0,Medium,19,114,54,34,High
42,Female,USA,RPG,23.967812035487363,0,Easy,3,51,15,45,Low
18,Female,Europe,Strategy,6.540421243912082,0,Medium,9,103,31,6,Medium
22,Female,Asia,RPG,9.7736544907466,0,Easy,9,138,44,9,Medium
18,Female,Asia,Action,2.089781917011438,0,Hard,19,36,45,21,Medium
32,Male,USA,Action,10.95628893941612,1,Hard,17,103,29,23,High
19,Female,Europe,Simulation,2.0750222356419563,1,Medium,10,138,40,32,Low
34,Female,Europe,RPG,11.491536007975384,0,Hard,12,11,55,24,Low
20,Female,USA,Sports,11.173795285836452,0,Medium,17,141,28,3,High
36,Male,USA,RPG,5.407257301544002,0,Medium,1,89,24,14,Low
40,Male,Europe,Action,11.94337669931146,0,Easy,0,53,14,36,High
26,Male,Europe,Simulation,11.302070760972969,0,Easy,17,21,54,36,Medium
46,Male,Europe,Sports,15.488068034852663,0,Medium,14,136,94,10,High
34,Male,Asia,Strategy,4.794898022060135,0,Easy,12,165,72,19,Low
28,Female,USA,Action,12.433175091106405,0,Easy,10,59,73,0,Medium
27,Male,USA,Strategy,17.99639161854989,1,Medium,4,59,64,40,Medium
44,Female,USA,Sports,20.27196513280728,0,Medium,16,163,13,3,High
24,Male,Europe,Action,5.996163146900166,0,Easy,9,75,1,12,Medium
33,Female,USA,RPG,21.161726570327136,0,Easy,7,20,95,34,Low
38,Male,Europe,Simulation,20.90318195788208,0,Easy,15,98,4,0,High
21,Male,Asia,Action,17.883574300454068,1,Medium,14,156,24,16,High
18,Male,Other,Simulation,17.887612933609418,0,Easy,15,107,34,32,High
17,Male,Other,Simulation,8.671919483766393,0,Medium,18,117,18,1,High
44,Female,Other,RPG,1.919590841521144,1,Easy,18,107,66,2,High
30,Female,USA,Action,18.865337820356185,0,Easy,12,45,79,12,Medium
23,Male,Europe,Strategy,1.943636207795814,1,Easy,6,175,8,26,Medium
35,Female,USA,Sports,19.538043830787604,0,Easy,14,171,49,29,High
26,Male,USA,RPG,11.348230681312684,0,Easy,3,41,52,13,Low
49,Male,USA,Action,16.417099076603797,1,Hard,15,122,55,13,High
27,Male,Asia,RPG,21.20822614798128,1,Easy,9,48,50,9,Medium
28,Male,Other,RPG,13.385830227507508,1,Easy,11,47,75,23,Medium
24,Male,USA,Sports,0.91214169284315,0,Hard,3,74,44,11,Low
22,Female,Europe,Sports,7.886027926477086,1,Hard,18,154,65,22,High
36,Male,USA,RPG,15.017017573419931,0,Easy,14,159,11,40,High
40,Male,USA,RPG,17.5048074005868,0,Medium,9,174,32,47,High
30,Male,USA,RPG,22.35345460927553,0,Easy,11,16,76,30,Low
31,Female,Asia,Sports,11.329681497729114,0,Medium,9,118,25,9,Medium
46,Male,Asia,RPG,21.31435718752445,0,Easy,4,128,73,24,Medium
31,Female,Europe,Action,1.2676112083724371,0,Easy,6,129,28,26,Medium
39,Female,USA,Sports,21.29902183107386,0,Easy,12,134,10,33,High
20,Male,Europe,Simulation,3.543979261874848,0,Easy,14,87,92,41,High
17,Female,USA,Simulation,23.733457672994756,0,Hard,6,30,57,34,Low
39,Female,USA,Sports,7.507211615431906,0,Easy,4,89,2,39,Medium
49,Female,Europe,Action,17.835649367414536,0,Hard,2,140,22,34,Low
32,Male,USA,Action,3.8907093387835134,0,Easy,4,57,12,4,High
27,Male,USA,Strategy,15.560624539350464,0,Easy,17,23,8,40,Medium
31,Female,Europe,Simulation,15.36466805189318,0,Hard,2,64,40,43,High
43,Male,USA,Simulation,18.24939909534319,0,Hard,19,167,47,4,High
24,Female,USA,RPG,2.181001340016248,0,Easy,14,83,15,36,Low
15,Female,Europe,Sports,17.93280606276997,0,Easy,9,178,25,38,High
48,Male,USA,Action,22.52552202099788,0,Easy,2,146,55,37,Medium
42,Male,Europe,Simulation,10.296664476259728,0,Medium,4,137,5,18,Medium
20,Male,Other,Sports,2.952291002455895,1,Hard,17,138,71,41,High
32,Male,USA,RPG,8.11210318865827,0,Medium,14,98,63,13,Medium
42,Male,Europe,RPG,8.241367744070885,0,Hard,18,107,76,8,High
38,Male,USA,Action,21.837030332651302,0,Easy,10,35,89,39,Medium
26,Male,USA,RPG,11.78494383729621,1,Easy,9,46,87,37,Medium
17,Female,Other,Simulation,15.137730033831556,0,Easy,17,171,21,2,High
39,Male,USA,Sports,22.000519091604595,1,Easy,8,10,77,34,Low
43,Male,Asia,Strategy,14.678343734693176,0,Easy,16,154,26,5,High
47,Male,USA,Simulation,1.5235622552986916,0,Easy,17,176,70,39,High
26,Female,USA,Simulation,13.089245977565636,0,Hard,5,36,74,9,Low
23,Female,Europe,Sports,11.375778832266471,0,Easy,5,90,61,47,Medium
46,Male,Other,Simulation,3.197499373605164,1,Easy,16,155,98,5,High
43,Male,Europe,Sports,9.603539910969822,1,Easy,7,158,70,8,Medium
42,Female,Europe,Sports,8.46915794564877,0,Medium,18,113,16,16,High
27,Male,Other,Strategy,10.819700333325915,0,Easy,1,143,31,44,Low
34,Female,Europe,Strategy,16.823705655619392,0,Easy,18,146,97,7,High
32,Male,USA,Action,19.434834644409705,0,Easy,11,84,89,37,Medium
38,Female,Other,Action,12.742241357174777,0,Hard,4,134,48,29,Medium
34,Female,USA,Strategy,11.29742465012433,0,Hard,6,76,27,23,Medium
40,Male,Europe,Strategy,18.30439379883913,1,Hard,6,116,95,19,Medium
46,Male,USA,Simulation,21.64488349753471,0,Medium,8,96,2,0,Medium
23,Male,USA,Action,17.541690164128994,1,Easy,15,87,98,24,High
18,Male,Asia,RPG,17.24153235088708,0,Hard,2,20,14,31,Low
30,Male,Europe,Sports,8.730131620011012,1,Medium,17,50,64,48,Medium
32,Female,USA,Strategy,17.6838842419456,1,Easy,11,162,64,1,High
27,Female,Europe,Sports,15.057277800602543,0,Easy,11,53,55,3,Medium
20,Male,USA,Strategy,18.078184269469677,0,Medium,12,25,29,37,Medium
20,Male,USA,Simulation,12.218125482954964,0,Hard,7,95,15,19,Medium
21,Female,Europe,Strategy,22.298096115889244,0,Easy,15,21,36,3,Low
20,Female,USA,Action,13.458095698173672,1,Hard,17,73,35,36,Medium
44,Female,Other,RPG,20.83463225084342,0,Easy,6,128,87,0,Medium
41,Female,USA,Strategy,18.224655455153925,0,Medium,1,70,5,43,Low
16,Male,Asia,Action,0.0636377544167059,0,Medium,15,20,23,45,Medium
31,Male,Europe,Sports,15.422296452958,0,Hard,15,174,69,29,High
47,Male,Europe,RPG,2.7926501971867435,0,Easy,0,20,19,41,Low
49,Male,USA,Action,5.970374872105553,0,Medium,4,111,84,46,Medium
16,Female,Europe,Action,5.479701960219397,0,Medium,12,92,28,9,Medium
36,Male,USA,RPG,11.659298659592675,0,Hard,12,36,66,32,Medium
20,Male,USA,RPG,17.886312351948803,0,Easy,4,51,22,2,Low
46,Male,Europe,RPG,9.145612408450456,0,Easy,10,151,51,6,High
41,Male,USA,RPG,8.125267574954707,1,Easy,7,125,66,14,Medium
28,Female,USA,Simulation,22.825013918628187,1,Easy,10,101,9,28,Medium
35,Male,Other,Action,21.095878551314204,0,Easy,0,142,7,33,Low
28,Female,Other,Sports,21.09339866411168,0,Hard,11,39,50,40,Medium
49,Female,Asia,Sports,23.708018775881,0,Hard,10,167,29,49,High
29,Female,Europe,Action,1.7774902162369264,0,Medium,14,80,14,4,Medium
48,Male,Europe,Strategy,23.90150857230604,0,Hard,3,13,79,2,Low
23,Male,USA,Sports,17.97440643238235,1,Hard,13,115,45,49,High
18,Male,USA,Action,0.553836102749421,0,Hard,9,168,18,29,High
24,Male,Other,Action,5.027286505571736,1,Easy,14,143,11,31,High
47,Male,USA,Sports,5.983384923584804,0,Easy,13,29,25,47,Medium
49,Male,USA,Simulation,0.6601556799789847,0,Easy,13,148,23,23,High
23,Male,USA,Sports,6.845383790461298,0,Easy,13,33,66,43,Medium
46,Female,Europe,Strategy,17.951964730177767,1,Medium,12,109,86,44,High
47,Male,Europe,Strategy,8.6210855299643,1,Medium,5,29,56,38,Low
27,Female,Europe,Sports,15.343827232771073,0,Medium,1,138,53,11,Low
37,Male,Asia,Simulation,20.51418374786776,0,Easy,14,66,75,27,Medium
24,Female,Europe,Strategy,2.8138506799097653,0,Hard,13,164,10,4,High
44,Male,Europe,Action,14.545053346162703,0,Hard,6,160,77,48,Medium
16,Male,USA,Strategy,17.674604560631856,0,Medium,14,150,88,11,High
18,Female,Europe,Action,23.33706729709549,0,Easy,12,89,47,23,Medium
20,Female,USA,RPG,17.404014665945297,0,Medium,5,66,26,36,Medium
37,Female,Europe,Action,1.233878057374672,0,Medium,12,158,84,7,High
23,Female,USA,Sports,3.9365205186099432,1,Easy,11,86,14,37,Medium
42,Female,USA,RPG,23.861028104551472,1,Medium,15,90,45,1,Medium
17,Male,Asia,Simulation,11.015338635642967,0,Medium,14,158,22,42,High
33,Female,Europe,Sports,11.552190247204082,1,Easy,19,136,62,36,Medium
37,Male,Europe,Sports,17.080402138153136,0,Easy,16,49,56,23,Medium
42,Male,USA,Simulation,21.77125379757437,0,Medium,8,122,91,41,Medium
41,Male,USA,RPG,5.814090521663903,0,Hard,15,147,19,18,High
46,Male,Asia,Action,5.025644694163291,0,Easy,9,155,42,44,High
17,Male,USA,RPG,2.3316809479120417,0,Hard,8,173,25,45,High
42,Female,Asia,Sports,6.231774638657422,0,Easy,7,13,20,25,Low
27,Female,Other,RPG,15.229726724868897,0,Medium,10,143,21,12,High
49,Female,Asia,Simulation,12.033109521976291,1,Easy,12,25,2,25,Low
30,Male,Europe,Action,19.20262998196633,0,Medium,10,19,55,44,Low
45,Male,Asia,Simulation,1.7357021629639189,0,Easy,17,92,50,16,Medium
33,Male,Asia,Sports,14.30016703882493,0,Medium,14,155,66,6,High
23,Female,USA,RPG,5.546993293954618,0,Hard,0,85,27,15,Low
27,Female,USA,Strategy,5.421042904681566,0,Hard,10,133,46,3,Medium
22,Male,Other,RPG,12.28810103107354,1,Easy,5,153,26,13,Medium
15,Female,Other,RPG,9.450685642123922,0,Easy,0,49,76,7,Low
31,Female,Europe,Action,7.617941043851331,0,Easy,16,113,37,1,High
34,Female,Other,Simulation,3.984417832695276,1,Hard,2,14,77,15,Low
37,Female,Other,Strategy,22.370843324799655,0,Hard,7,140,91,37,Medium
19,Female,Europe,Sports,1.055785252695899,0,Hard,14,72,86,41,Low
28,Male,USA,Simulation,16.030845298033366,1,Easy,14,142,95,44,High
18,Male,USA,Strategy,16.396030093393627,0,Easy,5,10,45,27,Low
46,Male,Other,Simulation,14.61901711229169,0,Easy,12,15,7,10,Low
40,Male,Europe,Action,15.189664352228284,0,Easy,9,59,27,23,Medium
24,Male,USA,Action,8.429808227631703,0,Easy,2,57,50,32,Low
38,Female,Europe,Strategy,16.21661012843515,0,Easy,16,105,72,1,High
49,Male,Asia,Simulation,9.489900375314065,0,Easy,14,46,38,31,Medium
39,Male,Other,RPG,7.177338028806298,0,Medium,18,65,59,37,Medium
36,Male,USA,RPG,16.328557773056282,1,Medium,10,129,21,13,Medium
37,Male,USA,Simulation,17.177175547051128,0,Easy,18,60,89,1,Medium
28,Male,USA,Strategy,0.9898468775650392,0,Hard,15,86,41,2,Medium
33,Male,USA,Sports,15.40069156458555,1,Medium,9,85,42,48,Medium
19,Male,USA,RPG,12.836812785847323,0,Easy,11,117,69,39,High
26,Female,Other,Action,21.59404673721889,0,Easy,9,39,56,12,Medium
40,Male,USA,Strategy,10.475823523917931,0,Hard,4,58,43,2,Low
47,Female,Asia,Sports,12.349743304788252,0,Easy,14,164,15,12,High
29,Female,USA,Action,19.62646247850453,0,Hard,10,99,48,11,Medium
17,Male,USA,Strategy,8.235219152150943,0,Easy,19,95,74,29,High
47,Female,Other,Sports,17.286697607074213,0,Easy,14,150,50,30,High
37,Male,USA,Sports,0.3156739120516176,1,Easy,3,173,76,23,Medium
38,Female,Europe,Action,10.31722583842994,0,Easy,2,139,55,11,Low
20,Male,USA,Action,13.44285266068676,0,Hard,7,106,77,12,Medium
21,Female,USA,Strategy,10.965688815506384,0,Easy,2,77,81,41,Medium
18,Female,Europe,RPG,14.68453758780683,0,Medium,10,53,86,43,Medium
26,Female,Asia,Simulation,23.43810784469721,0,Easy,3,35,19,34,Medium
20,Female,Asia,Simulation,3.593730700927426,1,Hard,9,61,57,13,Medium
26,Male,USA,RPG,8.991539573406982,0,Hard,13,178,76,39,High
48,Female,Europe,Action,21.88266229298621,0,Hard,6,98,17,35,Medium
39,Male,USA,Strategy,6.341783852732204,0,Easy,19,56,40,33,Medium
26,Female,USA,Sports,22.809441221758064,0,Medium,1,48,18,46,Low
20,Male,Europe,Sports,3.7331678176188072,0,Medium,18,48,42,40,Medium
19,Male,Asia,Sports,20.36398697964189,1,Easy,2,131,69,20,Medium
23,Female,USA,Simulation,5.803155820035623,1,Medium,11,145,31,27,High
18,Male,Asia,Simulation,23.079480389706752,0,Easy,18,176,55,11,High
35,Male,Asia,Simulation,4.462464513248795,0,Hard,7,19,8,28,Low
35,Male,Other,Action,17.98365354970734,0,Hard,6,82,57,12,Medium
21,Male,Europe,Action,14.008365033838558,0,Easy,6,127,86,30,Medium
16,Male,Europe,RPG,15.679672140297503,1,Medium,18,54,38,35,High
22,Male,USA,Simulation,0.342246222652661,0,Medium,4,39,26,21,Low
37,Male,Asia,RPG,2.547689091331205,1,Easy,13,150,80,5,High
38,Male,USA,Strategy,7.392935250936105,0,Hard,10,15,54,44,Low
49,Male,Other,Strategy,14.067457687991656,0,Easy,18,32,75,16,Medium
16,Male,Asia,Sports,19.693910606006867,0,Easy,16,167,74,16,High
45,Male,USA,Action,21.80344977418392,0,Easy,16,23,92,30,Medium
43,Female,Europe,RPG,14.449684667047016,0,Easy,2,81,3,24,Low
25,Male,USA,Sports,9.745583829017336,0,Easy,0,24,66,23,Low
46,Male,Asia,RPG,19.192927280265195,0,Medium,6,110,2,44,Medium
39,Male,Europe,Simulation,18.24734624243881,0,Hard,5,138,2,24,Medium
21,Male,Europe,RPG,9.912023804440938,0,Easy,15,141,58,36,High
33,Female,Asia,RPG,22.679019164112173,0,Easy,17,101,12,27,High
28,Male,Europe,Strategy,23.311038785537185,0,Easy,2,134,15,3,Low
43,Male,USA,Action,22.01712133194932,0,Easy,12,44,94,44,Medium
38,Male,Europe,RPG,11.249362940365668,0,Easy,5,91,64,21,Medium
49,Male,USA,Sports,4.680904119898592,0,Medium,0,75,7,36,Medium
42,Female,Europe,Simulation,18.223880997512232,0,Easy,19,37,72,49,Medium
35,Female,Europe,Simulation,11.274610599277658,0,Medium,0,170,32,23,Low
21,Female,USA,Action,18.88535469966304,0,Easy,17,66,6,26,Medium
32,Female,Europe,Strategy,13.987562037332877,0,Easy,0,92,10,36,Low
34,Female,Asia,Sports,15.567200576731032,1,Hard,13,81,82,34,High
46,Female,Europe,Simulation,7.034257046490747,0,Hard,10,145,34,10,High
32,Female,Europe,Simulation,17.2037855721505,0,Medium,9,52,2,37,Medium
40,Female,USA,Strategy,7.978865432669238,1,Hard,7,95,28,22,Medium
23,Male,Asia,Strategy,3.2039687407967223,0,Medium,15,122,68,40,High
41,Male,Europe,RPG,15.406273333719124,0,Easy,8,94,49,49,Medium
30,Male,USA,RPG,23.51533611518977,1,Easy,16,50,2,26,Medium
37,Male,Europe,Strategy,16.923151513118693,0,Easy,8,13,28,45,Low
36,Male,Asia,RPG,5.866785689404671,0,Medium,8,110,39,30,Medium
18,Male,USA,Sports,17.114838598915387,0,Easy,5,39,80,29,Low
16,Female,USA,RPG,15.982322016497331,0,Medium,8,22,20,2,Low
18,Male,USA,Action,20.27504870190366,0,Medium,6,27,38,32,Low
27,Male,Asia,RPG,21.449204662811283,0,Medium,7,70,70,40,Medium
37,Female,USA,Action,10.291371686512893,0,Easy,0,51,71,3,Low
21,Male,USA,RPG,13.373477041596615,1,Hard,5,87,91,48,Medium
26,Female,Europe,Sports,14.315413659426806,1,Easy,15,129,34,3,High
47,Female,Europe,Action,16.203047759751527,1,Hard,1,121,93,36,Low
32,Male,USA,RPG,4.105176872242812,0,Easy,14,77,33,6,Medium
47,Male,USA,Sports,10.528297688960496,0,Medium,13,58,80,32,Medium
15,Male,USA,Sports,0.2960557824773167,0,Medium,16,63,40,14,Medium
24,Male,USA,Sports,18.921654228975843,0,Easy,13,156,31,11,High
42,Female,Asia,Action,13.961594877693528,0,Hard,0,146,94,38,Low
29,Male,Asia,RPG,0.5211072517783597,0,Medium,3,137,32,28,Medium
28,Female,Europe,Strategy,4.068057103612662,1,Easy,9,164,42,17,High
24,Female,Asia,RPG,21.760204913436095,1,Medium,0,71,62,40,Low
43,Female,Asia,Strategy,23.68588717146233,0,Medium,11,45,74,7,Medium
45,Female,USA,RPG,20.618328439607808,0,Hard,16,119,74,26,High
15,Male,USA,Simulation,8.076677148929011,0,Easy,8,175,83,17,High
36,Male,USA,Simulation,10.77518439244819,1,Medium,13,73,71,41,Medium
18,Male,Europe,RPG,14.91682516773382,0,Medium,10,55,98,18,Medium
38,Male,Europe,Simulation,12.72956544469313,1,Hard,11,92,8,24,Medium
42,Male,USA,Sports,20.88356801090624,0,Easy,0,13,11,26,Low
38,Female,USA,Action,8.515241579238964,1,Medium,12,95,6,3,Medium
46,Male,Asia,Simulation,8.47557950879202,0,Medium,7,161,78,36,Medium
28,Male,Europe,Strategy,13.210382064370917,1,Medium,16,94,87,8,High
31,Female,USA,Simulation,11.1284082350072,0,Easy,12,174,70,41,High
45,Male,Europe,Strategy,20.95525617492985,0,Hard,7,11,55,21,High
49,Male,USA,Sports,5.596342356692253,0,Easy,18,141,87,3,High
18,Male,Europe,Sports,9.635945072859164,0,Easy,19,178,67,26,High
43,Female,USA,Strategy,4.537543748739909,1,Easy,8,34,33,38,Medium
42,Female,USA,Simulation,4.992285876281668,0,Easy,3,136,4,23,Medium
17,Male,Asia,Sports,14.8251772373511,0,Easy,6,137,29,32,Medium
37,Female,USA,Action,5.9095513543749005,0,Hard,14,77,59,18,Medium
17,Male,Europe,Simulation,7.684999819350853,1,Hard,11,22,23,41,High
43,Male,Europe,Strategy,13.135402120565663,0,Easy,17,87,31,18,High
47,Male,Europe,Strategy,21.873380959530223,1,Easy,8,29,59,46,Medium
19,Male,Europe,Action,6.194148996302288,0,Easy,6,87,26,33,Medium
19,Male,USA,Action,13.206464671501784,0,Easy,13,14,71,48,High
25,Female,Asia,Action,20.099759214385447,0,Easy,2,103,99,0,Medium
47,Female,Europe,Action,17.28649186890319,0,Hard,6,151,52,9,Medium
33,Male,Europe,Action,12.744961486606089,0,Easy,8,178,84,11,Low
34,Male,Europe,Strategy,20.964835528365423,0,Easy,11,71,74,46,Medium
46,Female,Other,Action,18.80421838243415,0,Medium,4,143,73,8,Medium
48,Female,Europe,Simulation,18.3155816255332,1,Easy,1,114,33,44,Low
44,Male,USA,Simulation,22.499319019476943,0,Medium,11,69,86,38,Medium
22,Female,Europe,Action,5.678846400402007,0,Easy,19,82,12,9,High
41,Male,Europe,RPG,13.346285329764047,0,Easy,2,94,38,8,Low
27,Male,USA,RPG,17.04109030749611,0,Hard,2,149,5,41,Low
31,Male,USA,Sports,22.38191351954585,0,Hard,6,78,46,9,Medium
